经度,纬度,结果,取绝对值后,分级
116.2844167,39.83027699,1.071184189,1.071184189,1
116.284377,39.83029435,2.763640524,2.763640524,4
116.2843324,39.83031493,2.688795208,2.688795208,4
116.2842816,39.8303384,3.159652283,3.159652283,4
116.2842308,39.83036343,2.992961815,2.992961815,4
116.2841328,39.83041248,2.732888119,2.732888119,4
116.2840898,39.83043472,2.575083826,2.575083826,3
116.2840475,39.83045778,2.59991309,2.59991309,3
116.2840095,39.83048176,1.982423076,1.982423076,3
116.2839759,39.83050395,2.261976417,2.261976417,3
116.2839439,39.83052533,1.349176461,1.349176461,2
116.2839095,39.83054759,0.555832325,0.555832325,1
116.2838775,39.83056818,-0.922975638,0.922975638,1
116.2838531,39.83058409,-0.818055059,0.818055059,1
116.2838301,39.83059989,-0.732597666,0.732597666,1
116.2838146,39.83061065,-0.566152921,0.566152921,1
116.2838037,39.83061888,-0.317501539,0.317501539,1
116.2837899,39.83062949,0.663807757,0.663807757,1
116.2837835,39.83063567,1.722713291,1.722713291,3
116.2837802,39.83063844,1.967612792,1.967612792,3
116.2837802,39.83063844,2.753843049,2.753843049,4
116.2837802,39.83063844,2.145701057,2.145701057,3
116.2837802,39.83063844,2.572912647,2.572912647,3
116.2837802,39.83063844,2.533145226,2.533145226,3
116.2837802,39.83063844,2.933783143,2.933783143,4
116.283769,39.8306464,2.0736416,2.0736416,3
116.2837617,39.83065371,3.040757425,3.040757425,4
116.2837617,39.83065371,2.48356379,2.48356379,3
116.2837617,39.83065371,2.046759506,2.046759506,3
116.2837546,39.83065989,1.545706407,1.545706407,2
116.283749,39.8306641,1.489960049,1.489960049,2
116.2837382,39.83067228,1.418218314,1.418218314,2
116.28372,39.83068495,1.354967127,1.354967127,2
116.2836932,39.8307027,0.45348412,0.45348412,1
116.283659,39.83072533,2.648677918,2.648677918,4
116.2836203,39.83075157,3.002796904,3.002796904,4
116.2835812,39.83077866,2.979541901,2.979541901,4
116.2835432,39.83080609,2.659851206,2.659851206,4
116.2835045,39.83083476,1.902463242,1.902463242,3
116.2834647,39.83086468,2.165851023,2.165851023,3
116.2834242,39.83089716,2.356426319,2.356426319,3
116.2833817,39.83093136,-0.136214166,0.136214166,1
116.2833373,39.83096548,-1.065598554,1.065598554,1
116.2833019,39.83099334,-1.71833748,1.71833748,3
116.2832712,39.83101633,-1.674564628,1.674564628,2
116.2832401,39.83104139,-0.234536117,0.234536117,1
116.2832078,39.8310673,-1.752239474,1.752239474,3
116.2831784,39.8310901,-0.334688376,0.334688376,1
116.2831552,39.83111001,2.803498425,2.803498425,4
116.2831392,39.83112221,2.534705986,2.534705986,3
116.2831237,39.83113415,1.329504844,1.329504844,2
116.2831084,39.83114649,1.032656444,1.032656444,1
116.2830943,39.83115784,2.012463253,2.012463253,3
116.2830794,39.83117052,2.366985669,2.366985669,3
116.2830582,39.83118803,0.364407647,0.364407647,1
116.2830294,39.83121252,0.888773751,0.888773751,1
116.2829963,39.83124058,0.525364606,0.525364606,1
116.2829605,39.83126986,0.057383918,0.057383918,1
116.2829228,39.83130175,2.224903157,2.224903157,3
116.2828789,39.83133949,2.573258855,2.573258855,3
116.2828321,39.8313817,3.05853423,3.05853423,4
116.2827835,39.83142576,2.994153534,2.994153534,4
116.28274,39.83146664,2.92142074,2.92142074,4
116.2826741,39.83152687,2.990635385,2.990635385,4
116.2826436,39.83155555,3.222405098,3.222405098,4
116.2826144,39.83158416,3.353172312,3.353172312,4
116.2825866,39.8316092,3.265907707,3.265907707,4
116.2825571,39.83163663,3.260393688,3.260393688,4
116.2825279,39.83166689,3.314037514,3.314037514,4
116.2825021,39.83169215,3.192097401,3.192097401,4
116.2824763,39.83171684,3.281291404,3.281291404,4
116.2824554,39.83174528,3.072764105,3.072764105,4
116.2824353,39.83177298,2.232870567,2.232870567,3
116.2824147,39.83180007,2.266327183,2.266327183,3
116.2823939,39.83182856,2.426801116,2.426801116,3
116.2823691,39.831861,2.48653707,2.48653707,3
116.2823449,39.83189245,2.812271655,2.812271655,4
116.2823226,39.83192074,2.950228811,2.950228811,4
116.2822992,39.83194976,3.293647039,3.293647039,4
116.2822762,39.83197834,2.987143394,2.987143394,4
116.2822544,39.83200998,2.342375915,2.342375915,3
116.2822368,39.83203561,2.95466871,2.95466871,4
116.2822224,39.8320583,2.783491078,2.783491078,4
116.2822074,39.83208043,2.434846989,2.434846989,3
116.2821911,39.83210333,2.169115281,2.169115281,3
116.2821698,39.83213307,-0.923914931,0.923914931,1
116.2821456,39.83216658,-0.275866803,0.275866803,1
116.2821203,39.83220248,0.076917781,0.076917781,1
116.2820974,39.83223501,0.601356113,0.601356113,1
116.2820747,39.83226863,0.047831207,0.047831207,1
116.2820528,39.83230112,-0.756280833,0.756280833,1
116.2820324,39.83233231,-1.8154846,1.8154846,3
116.2820116,39.83236459,-1.698060807,1.698060807,3
116.2819876,39.83240224,-1.649982631,1.649982631,2
116.281957,39.83244842,0.215255392,0.215255392,1
116.2819224,39.83250157,-1.583397958,1.583397958,2
116.281888,39.8325585,-1.915774872,1.915774872,3
116.2818554,39.83261629,-1.103959937,1.103959937,1
116.2818237,39.83267534,0.79165188,0.79165188,1
116.2817936,39.83273194,-1.732003879,1.732003879,3
116.2817656,39.83278293,-1.249458839,1.249458839,2
116.2817426,39.83282492,-1.341475507,1.341475507,2
116.2817221,39.83286471,1.431573095,1.431573095,2
116.2817026,39.83290307,0.53569964,0.53569964,1
116.2816784,39.83293538,-0.209257943,0.209257943,1
116.2816551,39.83296509,-1.553932378,1.553932378,2
116.2816384,39.8329978,-0.608532047,0.608532047,1
116.2816202,39.83303508,-0.825403307,0.825403307,1
116.2815961,39.83307096,-0.748114476,0.748114476,1
116.2815877,39.83309954,-1.574906302,1.574906302,2
116.2815857,39.83310561,-1.360122303,1.360122303,2
116.2815857,39.83310561,-1.484518182,1.484518182,2
116.2815857,39.83310561,-1.585529882,1.585529882,2
116.2815857,39.83310561,0.337911102,0.337911102,1
116.2815857,39.83310561,0.81762234,0.81762234,1
116.2815775,39.83310468,1.940797639,1.940797639,3
116.2815635,39.83311712,1.47330201,1.47330201,2
116.2815444,39.83314488,-0.511367895,0.511367895,1
116.2815301,39.83318656,0.952890775,0.952890775,1
116.2815144,39.83323455,1.312047105,1.312047105,2
116.2814999,39.83328427,-0.959617152,0.959617152,1
116.2814871,39.8333397,-1.183495866,1.183495866,1
116.281472,39.8334013,-0.718710363,0.718710363,1
116.2814517,39.83346894,0.549553107,0.549553107,1
116.28143,39.83354215,1.889707253,1.889707253,3
116.2814104,39.83362154,0.94278918,0.94278918,1
116.2813898,39.83370705,0.356356788,0.356356788,1
116.2813716,39.83379127,-1.093706779,1.093706779,1
116.2813554,39.83387276,-1.152247712,1.152247712,1
116.2813368,39.8339489,-0.603356494,0.603356494,1
116.2813174,39.83402485,-2.662929839,2.662929839,4
116.2813026,39.83409536,-2.160878947,2.160878947,3
116.2812718,39.83423346,-2.353562311,2.353562311,3
116.2812718,39.83423346,-2.095555955,2.095555955,3
116.2812528,39.83433366,0.920970033,0.920970033,1
116.2812467,39.83437476,0.574497329,0.574497329,1
116.281241,39.834416,0.575554685,0.575554685,1
116.2812331,39.83446567,1.777041859,1.777041859,3
116.2812236,39.83452178,0.557034507,0.557034507,1
116.2812042,39.83457442,0.934948626,0.934948626,1
116.2811845,39.83462902,0.334012708,0.334012708,1
116.2811694,39.83468755,-0.975062446,0.975062446,1
116.2811553,39.83474536,0.068089256,0.068089256,1
116.2811463,39.8348051,-0.544616935,0.544616935,1
116.2811384,39.8348592,-0.168103014,0.168103014,1
116.2811278,39.83490574,1.398274284,1.398274284,2
116.2811167,39.83495212,1.540108037,1.540108037,2
116.2811081,39.8350091,1.895785995,1.895785995,3
116.2810978,39.8350751,2.436904104,2.436904104,3
116.2810856,39.8351476,2.982725565,2.982725565,4
116.2810737,39.83521749,2.562755089,2.562755089,3
116.281062,39.83528542,1.747677317,1.747677317,3
116.2810512,39.83534771,-0.073609433,0.073609433,1
116.2810429,39.83539817,0.04151536,0.04151536,1
116.2810363,39.83544067,0.05881203,0.05881203,1
116.2810296,39.83548281,-0.238155288,0.238155288,1
116.281023,39.83552385,-1.426694663,1.426694663,2
116.2810155,39.83556339,-2.338601537,2.338601537,3
116.2810079,39.83560537,-5.113477632,5.113477632,5
116.2809923,39.83564594,-4.170638517,4.170638517,5
116.2809846,39.83569194,-3.781254782,3.781254782,5
116.2809768,39.83573728,-3.125342895,3.125342895,4
116.2809693,39.83578418,-3.159370256,3.159370256,4
116.2809606,39.83583357,-2.450863963,2.450863963,3
116.2809504,39.83588609,-0.339953584,0.339953584,1
116.2809399,39.83593839,-0.360457771,0.360457771,1
116.2809294,39.83598967,0.334535918,0.334535918,1
116.2809193,39.83604006,-2.163991166,2.163991166,3
116.2809094,39.83609181,-2.629341247,2.629341247,3
116.2808992,39.83614741,-2.171938521,2.171938521,3
116.2808874,39.83620937,-0.167602126,0.167602126,1
116.2808739,39.83627419,-2.521134762,2.521134762,3
116.2808596,39.83633844,-2.206351776,2.206351776,3
116.280846,39.83640089,-2.488614138,2.488614138,3
116.2808334,39.83645917,-1.552638078,1.552638078,2
116.2808221,39.83651043,-1.50442243,1.50442243,2
116.2808112,39.83656049,-1.651872649,1.651872649,2
116.2808004,39.83661096,0.026382626,0.026382626,1
116.2807892,39.83666525,0.975449431,0.975449431,1
116.2807773,39.83672173,1.775606334,1.775606334,3
116.2807656,39.83677887,2.182721184,2.182721184,3
116.2807537,39.83683443,-0.455972046,0.455972046,1
116.2807423,39.83688977,-0.783134301,0.783134301,1
116.2807308,39.83694423,-0.404492537,0.404492537,1
116.2807201,39.8369962,-1.219979178,1.219979178,2
116.2807106,39.83704342,-1.76475918,1.76475918,3
116.2807013,39.83708971,-0.480920529,0.480920529,1
116.2806917,39.8371347,0.476937324,0.476937324,1
116.2806826,39.83717699,1.734766518,1.734766518,3
116.2806735,39.83721672,1.600123987,1.600123987,2
116.2806581,39.83725033,0.796107094,0.796107094,1
116.2806528,39.83729255,0.809785032,0.809785032,1
116.2806451,39.83733012,-0.074175575,0.074175575,1
116.2806379,39.8373664,0.388583829,0.388583829,1
116.2806306,39.83740066,-0.180603203,0.180603203,1
116.2806139,39.83747065,0.912348519,0.912348519,1
116.280606,39.83750799,2.111290908,2.111290908,3
116.2805967,39.83755254,1.788598146,1.788598146,3
116.280586,39.83760329,2.354533253,2.354533253,3
116.2805743,39.83765801,2.131345177,2.131345177,3
116.2805615,39.83771886,0.284518067,0.284518067,1
116.2805481,39.83778528,-1.300536702,1.300536702,2
116.2805344,39.83785163,-1.579991107,1.579991107,2
116.2805211,39.8379176,-0.853340291,0.853340291,1
116.2805077,39.83798042,-1.928126726,1.928126726,3
116.2804952,39.83803937,0.620256961,0.620256961,1
116.2804835,39.83809431,-0.192654132,0.192654132,1
116.2804719,39.83814845,-0.795436423,0.795436423,1
116.2804615,39.83819983,-1.069985835,1.069985835,1
116.2804505,39.83824927,-1.301060673,1.301060673,2
116.2804393,39.83829951,-1.005034311,1.005034311,1
116.2804275,39.83835648,0.6633946,0.6633946,1
116.2804143,39.83841948,0.968679942,0.968679942,1
116.2804012,39.83848199,0.834926102,0.834926102,1
116.2803877,39.83854504,2.131284917,2.131284917,3
116.2803744,39.83860818,2.852677044,2.852677044,4
116.2803612,39.83867077,3.089367236,3.089367236,4
116.2803493,39.83873233,3.107710518,3.107710518,4
116.2803378,39.83879329,3.050586602,3.050586602,4
116.2803257,39.83885448,3.449576311,3.449576311,4
116.2803125,39.83891723,3.28650799,3.28650799,4
116.2802991,39.83898061,3.327278753,3.327278753,4
116.2802858,39.83904345,2.590116493,2.590116493,3
116.2802728,39.83910432,3.279169245,3.279169245,4
116.2802622,39.83916063,2.852589834,2.852589834,4
116.2802529,39.83920628,2.351507111,2.351507111,3
116.2802435,39.83925074,1.40148097,1.40148097,2
116.2802344,39.83929341,0.064901487,0.064901487,1
116.2802261,39.83933134,-3.199252998,3.199252998,4
116.2802194,39.83936301,2.032576025,2.032576025,3
116.2802122,39.83939653,-4.863036329,4.863036329,5
116.2802036,39.83943324,-5.382818306,5.382818306,5
116.2801948,39.83947071,-6.514359041,6.514359041,5
116.2801864,39.83950918,-4.873492415,4.873492415,5
116.280177,39.83955083,0.996647228,0.996647228,1
116.2801654,39.83959824,3.120303547,3.120303547,4
116.2801543,39.83964594,0.040690786,0.040690786,1
116.2801426,39.83969542,2.3945724,2.3945724,3
116.2801299,39.8397459,3.418315557,3.418315557,4
116.2801165,39.83979718,3.432725762,3.432725762,4
116.2801015,39.83984979,2.892801044,2.892801044,4
116.2800856,39.83990329,2.760285624,2.760285624,4
116.2800692,39.83995763,2.602230583,2.602230583,3
116.2800528,39.8400122,2.726268156,2.726268156,4
116.2800333,39.84006432,3.409745676,3.409745676,4
116.280014,39.8401146,3.330909448,3.330909448,4
116.2799945,39.84016135,3.020646596,3.020646596,4
116.2799793,39.84019415,1.885353363,1.885353363,3
116.2799644,39.84022637,-0.212457219,0.212457219,1
116.2799486,39.84026062,-2.899862142,2.899862142,4
116.2799322,39.84029641,-0.036523611,0.036523611,1
116.2799154,39.84033432,-2.459045128,2.459045128,3
116.2798983,39.84037356,-2.618620909,2.618620909,3
116.2798795,39.84041382,-0.402627407,0.402627407,1
116.2798606,39.84045516,0.867241009,0.867241009,1
116.2798093,39.84053716,0.892701334,0.892701334,1
116.2797802,39.8405779,-4.287985435,4.287985435,5
116.2797482,39.8406242,-2.48514727,2.48514727,3
116.2797099,39.8406834,-3.082921178,3.082921178,4
116.2796696,39.84074854,-2.449770762,2.449770762,3
116.2796304,39.84081524,-2.76363271,2.76363271,4
116.2796004,39.84087516,-3.219094786,3.219094786,4
116.2795723,39.84092697,-2.946257485,2.946257485,4
116.2795497,39.84097279,0.663576677,0.663576677,1
116.2795177,39.84102309,0.780353873,0.780353873,1
116.2794848,39.84107352,2.145886513,2.145886513,3
116.2794505,39.84112394,1.416678884,1.416678884,2
116.2794126,39.84117879,-2.016717263,2.016717263,3
116.2793686,39.84124204,-1.064189475,1.064189475,1
116.2793235,39.84131411,3.09804807,3.09804807,4
116.2792766,39.84138607,2.544387254,2.544387254,3
116.2792298,39.84145855,3.623837805,3.623837805,5
116.2791736,39.84153299,3.528110262,3.528110262,5
116.2791185,39.8416172,3.147511372,3.147511372,4
116.279047,39.8416968,-0.114182133,0.114182133,1
116.2789881,39.84178416,0.573381982,0.573381982,1
116.2789259,39.84187167,1.756854302,1.756854302,3
116.2788579,39.84196096,2.252170732,2.252170732,3
116.2787869,39.84205372,3.142933955,3.142933955,4
116.2787173,39.84215287,3.120273589,3.120273589,4
116.2786451,39.84225367,2.345466242,2.345466242,3
116.2785745,39.84235378,0.529714041,0.529714041,1
116.2785057,39.8424527,0.90460917,0.90460917,1
116.2784253,39.84254329,0.049134847,0.049134847,1
116.2783479,39.84263263,-0.83010813,0.83010813,1
116.278276,39.84272334,-1.982114193,1.982114193,3
116.27821,39.84281463,-0.697213758,0.697213758,1
116.2781632,39.84290905,-0.337369534,0.337369534,1
116.278123,39.84299842,2.014745696,2.014745696,3
116.2780821,39.84308237,0.160808122,0.160808122,1
116.2780448,39.8431639,-0.733614039,0.733614039,1
116.2780362,39.84324616,-0.393556115,0.393556115,1
116.2780099,39.84331432,-0.276156005,0.276156005,1
116.2779912,39.84337786,-0.769430019,0.769430019,1
116.277981,39.84344027,-1.139050237,1.139050237,1
116.2779865,39.84350567,-1.289491503,1.289491503,2
116.2779846,39.84356969,-0.003414378,0.003414378,1
116.2779826,39.8436329,-0.108821559,0.108821559,1
116.2779676,39.84369352,-0.362003619,0.362003619,1
116.2779562,39.84375325,0.798779301,0.798779301,1
116.2779553,39.84381363,0.465867735,0.465867735,1
116.2779445,39.84386878,1.836685828,1.836685828,3
116.2779363,39.84392663,-2.034298487,2.034298487,3
116.277926,39.84398702,1.547510402,1.547510402,2
116.2779164,39.84405091,-1.910974585,1.910974585,3
116.2779068,39.8441157,-5.583587923,5.583587923,5
116.2778971,39.84418264,-6.117484339,6.117484339,5
116.277886,39.84425526,-4.990018274,4.990018274,5
116.2778713,39.84433023,-3.472584098,3.472584098,5
116.277868,39.84440199,-3.333854799,3.333854799,4
116.2778626,39.84447053,-2.177356896,2.177356896,3
116.277855,39.84454951,-2.121086359,2.121086359,3
116.2778481,39.8446278,-1.805983494,1.805983494,3
116.2778414,39.84469985,0.272091028,0.272091028,1
116.2778347,39.8447719,-0.782933777,0.782933777,1
116.2778347,39.8447719,-0.398721954,0.398721954,1
116.2778347,39.8447719,0.681384633,0.681384633,1
116.2778347,39.8447719,3.319323815,3.319323815,4
116.2778347,39.8447719,3.429001963,3.429001963,4
116.2778347,39.8447719,3.299278238,3.299278238,4
116.2778347,39.8447719,3.278279346,3.278279346,4
116.2778216,39.84523784,3.28565801,3.28565801,4
116.277764,39.84533348,2.91698384,2.91698384,4
116.2777514,39.84539653,2.444930905,2.444930905,3
116.2777624,39.8455015,-3.590776647,3.590776647,5
116.2777529,39.8455436,-0.228990659,0.228990659,1
116.2777549,39.84557854,-0.146884815,0.146884815,1
116.2777482,39.84560669,-0.955950477,0.955950477,1
116.2777444,39.84564437,-0.734251061,0.734251061,1
116.2777404,39.84568,1.682012916,1.682012916,2
116.2777344,39.84572296,1.242265691,1.242265691,2
116.2777258,39.84577935,-0.581049899,0.581049899,1
116.2777193,39.84584813,-0.753007409,0.753007409,1
116.2776981,39.8459304,0.590181689,0.590181689,1
116.277682,39.84600744,1.331780299,1.331780299,2
116.2776755,39.84609603,-1.513925301,1.513925301,2
116.2776682,39.84618845,-0.239936043,0.239936043,1
116.277659,39.84627719,-1.559302526,1.559302526,2
116.2776536,39.84637283,-1.826522764,1.826522764,3
116.2776519,39.84646695,-0.581323741,0.581323741,1
116.2776509,39.84655781,3.250089311,3.250089311,4
116.27765,39.8466454,3.5325386,3.5325386,5
116.2776539,39.84673778,3.318331101,3.318331101,4
116.2776548,39.84682692,3.094202654,3.094202654,4
116.2776559,39.84691118,2.892491472,2.892491472,4
116.2776593,39.84698909,2.636047551,2.636047551,3
116.2776648,39.84706822,2.720812129,2.720812129,4
116.2776664,39.84715326,3.568868058,3.568868058,5
116.277666,39.84724445,3.535936526,3.535936526,5
116.2776673,39.84734032,3.468882403,3.468882403,4
116.2776694,39.8474418,3.522865,3.522865,5
116.2776422,39.84753901,3.361885122,3.361885122,4
116.2776228,39.84763989,2.254261863,2.254261863,3
116.2776202,39.8477457,3.289790814,3.289790814,4
116.2776182,39.84785831,3.308750489,3.308750489,4
116.2776165,39.84797585,3.548501568,3.548501568,5
116.2776039,39.84808645,3.380553555,3.380553555,4
116.2776162,39.84820631,0.623958512,0.623958512,1
116.2776066,39.84832408,2.163206275,2.163206275,3
116.2776113,39.84844934,3.140570329,3.140570329,4
116.2776156,39.84857664,-1.622164418,1.622164418,2
116.2776091,39.84870073,2.708975997,2.708975997,4
116.2776031,39.84882959,2.317041344,2.317041344,3
116.2775991,39.84896358,3.186605484,3.186605484,4
116.2775883,39.84910118,3.536348526,3.536348526,5
116.2775751,39.84924283,2.6766129,2.6766129,4
116.2775614,39.84938673,2.606780411,2.606780411,3
116.2775493,39.84953565,2.607477325,2.607477325,3
116.2775438,39.84968983,2.713122454,2.713122454,4
116.2775328,39.84984673,3.085045988,3.085045988,4
